4H_ATR,ATR_percent_of_price,Donchian_lower,Donchian_upper,EMA200,EMA50,MAE_R,MAE_price,MAE_usdt,MFE_R,MFE_price,MFE_usdt,availability,breakout_distance,breakout_regime,breakout_strength,candidate_decision_time_utc_ms,candidate_id,daily_ATR,daily_close,daily_trend_strength,economic_cost,entry_price,entry_time,entry_time_utc_ms,entry_trend_state,estimated_funding_reserve,estimated_round_trip_cost,exit_price,exit_reason,exit_time,exit_time_utc_ms,fee,funding_cashflow,gross_pnl,holding_minutes,initial_risk_usdt,net_pnl,plan_id,planned_gross_reward_risk_ratio,planned_gross_reward_usdt,planned_net_reward_risk_ratio,planned_stop_price,planned_target_price,prior_20_bar_range_over_ATR,protective_outcome,quantity,realized_R_multiple,side,slippage_cost,symbol,time_to_MAE_minutes,time_to_MFE_minutes,trade_id,trend_regime,volatility_regime,whether_price_recovered_after_MAE,whether_reached_0_5R,whether_reached_1R,whether_reached_2R,whether_reached_target
746.143128351688,0.01072567138809977848406048348,65557.20,69272.10,61056.3396282098,64113.5830017833,0.03244300418792687088151050992,69480.30,1.57760,0.7860786090145858747529782494,71821.60,38.22450,AVAILABLE,294.00,HIGH,0.3940262783756760488593754652,1730145599999,cand_33465396898fe5523be92a41,1962.80125585662,67992.60,1.557591918413174038269558196,1.68163439553719961707419608,69573.1,2024-10-28T20:01:00Z,1730145660000,BULL,21.9721158,23.17382370,71804.3,PROTECTIVE,2024-10-29T13:59:00Z,1730210340000,1.20170790,-0.23958453382978,37.9304,1078,48.62681615,36.48910756617022,eplan_2042d1287c8d751261c8dfa8,0.7800305058631727835218345876,37.9304,0.3034658130707165371344181661,68080.9,71811.5,4.978803474618363788801679985,TARGET,0.017,0.7503906374131430770221216714,LONG,0.24034196170741961707419608,BTCUSDT,85,1078,trade_58046a0fc866b5893bd19a39,MEDIUM,MEDIUM,True,True,False,False,True
855.465555377007,0.01181992037815605962840708588,66708.00,71607.00,61144.7342587749,64342.0699428898,0.5541890711672671815016669949,70689.80,27.83680,0.3919267922544002414758311705,73660.00,19.68640,AVAILABLE,767.90,HIGH,0.8976398817852853012740822094,1730217599999,cand_9c8a056d78800f1932cbd546,2018.80116615258,69940.00,1.583779392305565440872158098,1.95305529541024047410256480,72429.6,2024-10-29T16:01:00Z,1730217660000,BULL,21.5966592,22.7760032,70711.6,PROTECTIVE,2024-10-31T14:45:00Z,1730385900000,1.1451296,-0.578900047999984,-27.488,2804,50.2297888,-29.212029647999984,eplan_e5bf19b013901cc37aa913ce,0.8150701203027953006244772425,40.9408,0.3616339473838281398467675819,70718.7,74995.9,5.726706317054450697931669155,STOP,0.016,-0.5815678374502738104286036735,LONG,0.22902564741025647410256480,BTCUSDT,2804,190,trade_8f16a59c211ed7c326e01088,MEDIUM,MEDIUM,False,False,False,False,False
41.2105011673133,0.01682775593203372043643015811,2467.10,2696.90,2768.13891385298,2553.15006991158,0.3047280046160181280147033721,2491.00,15.26976,0.6435956612014656728609295286,2356.00,32.25024,AVAILABLE,18.14,HIGH,0.4401790681057769116735007867,1730606399999,cand_b9e8265d528b445a9aa7401b,106.824114898209,2493.61,2.012549733234480340845051591,0.683845984277971735531029312,2447.62,2024-11-03T04:01:00Z,1730606460000,BEAR,20.041956,20.91811392,2420.37,TIME_EXIT,2024-11-05T04:03:00Z,1730779380000,0.85676624,0.515627149110304,9.592,2882,50.10947392,9.250860909110304,eplan_c89544c752bd12d7f8b571a8,0.8651521680154170734506885041,43.35232,0.4477038836172239742404384037,2530.04,2323.99,5.576248613600194834761327496,TIME_EXIT,0.352,0.1846130119801166733142984871,SHORT,0.342706893388275735531029312,ETHUSDT,1382,2511,trade_f11d87bf97969eabee17c7fd,HIGH,MEDIUM,True,True,False,False,False
1411.57318398330,0.01898115139602458614091446352,66810.00,70537.40,61825.2589344439,65865.0076435982,0.4332690023606994868572196556,72721.50,20.59970,0.5334712797796234724170326705,76900.00,25.36380,AVAILABLE,3829.70,HIGH,2.713072225694327376914164492,1730865599999,cand_711c685206c2796d35bdef35,2221.40825476028,69353.10,1.818553028466279617739124927,1.48832836382962635810489352,74594.2,2024-11-06T04:01:00Z,1730865660000,BULL,15.606558,16.4503416,75904.7,TIME_EXIT,2024-11-08T04:03:00Z,1731038580000,0.82774395,-0.495035478019137,14.4155,2882,47.54482755,13.092720571980863,eplan_8e0f3ece108f64ff1db5eb3b,0.9779149992941766385689624822,46.4948,0.6319185482038834316899315370,71771.1,78828.9,2.640599894000322705358084636,TIME_EXIT,0.011,0.2753763394811359032892317221,LONG,0.16554893581048935810489352,BTCUSDT,243,2422,trade_9a89e3bc1338496c90f08953,MEDIUM,MEDIUM,True,True,False,False,False
964.611458763335,0.01249431970834846640070462670,74134.50,77182.90,62387.1028422327,67388.6551506190,0.02179615609590725501120548200,77133.30,1.05420,0.8595153507461753390474576130,80178.00,41.57160,AVAILABLE,21.10,LOW,0.02187409221434184935792600177,1731211199999,cand_acdaac68c633b61e6789b522,2406.09004748564,76675.10,2.078705372483009786086925751,1.60400567544424466200244660,77208.6,2024-11-10T04:01:00Z,1731211260000,BULL,20.1837636,21.2848839,80094.3,PROTECTIVE,2024-11-10T11:13:00Z,1731237180000,1.1011203,-0.282660909244,40.3998,432,48.3663264,39.016018790756,eplan_a17c207f0599dcd029929828,0.8352877509423581113656794079,40.3998,0.3952112455660887240755998372,75279.4,80102.4,3.160236147213255620033252312,TARGET,0.014,0.8066773248000079658727192479,LONG,0.22022446620024466200244660,BTCUSDT,3,432,trade_5bcb65d91f9c00a3ddfd9e62,HIGH,MEDIUM,True,True,False,False,True
1108.37467617859,0.01386738944781393451750166090,74450.00,79882.80,62387.1028422327,67388.6551506190,0.3976848898602247620156649048,78549.20,19.66770,0.8774092100366476522784638018,83400.00,43.39270,AVAILABLE,43.90,LOW,0.03960754512305953164566238993,1731239999999,cand_2fd727b5f8b00afd2d2afc3e,2406.09004748564,76675.10,2.078705372483009786086925751,1.91211661110925303295736042,80062.1,2024-11-10T12:01:00Z,1731240060000,BULL,19.5106392,20.57300505,83378.8,PROTECTIVE,2024-11-11T15:19:00Z,1731338340000,1.06236585,-0.637277157813517,43.1171,1638,49.45548725,41.417456992186483,eplan_28c75e155f1f55fc302cae42,0.8718365220433653699367808776,43.1171,0.4558461801425280669942241849,77845.4,83387.2,4.901591597825918531311039453,TARGET,0.013,0.8374693951111862314125719184,LONG,0.21247360329573603295736042,BTCUSDT,551,1638,trade_f1af4b660c6d9a725aa05230,HIGH,MEDIUM,True,True,False,False,True
1437.73280825730,0.01709262892897156484874135402,75620.10,82431.40,62566.4351522602,67899.2961251045,0.05955463530178110475537511293,83897.20,2.98650,0.9500664324827783459170559452,88499.90,47.64320,AVAILABLE,1682.80,HIGH,1.170453919069809671216279271,1731340799999,cand_223b37746381036bd9a1fe88,2605.56218695095,80410.00,2.046721816716590117259768456,1.13943503536106235361062352,84168.7,2024-11-11T16:01:00Z,1731340860000,BULL,17.5176342,18.46716300,88472.9,PROTECTIVE,2024-11-11T21:27:00Z,1731360420000,0.94952880,0,47.3462,326,50.1472301,46.3966712,eplan_ddf154dd51011391b05acc17,0.9441438720660266338419357683,47.3462,0.5758849879128219287230382840,81293.3,88481.8,4.737528392536364757282768599,TARGET,0.011,0.9252090515763102935569715544,LONG,0.18990623536106235361062352,BTCUSDT,52,326,trade_4bed2ac0d90806d978d729a9,HIGH,MEDIUM,True,True,False,False,True
1706.18798263002,0.01922922500594530079827429394,75620.10,86971.00,62826.7581855711,68716.1433358847,0.6917833269007073337407356508,85299.00,32.37660,0.2257035889207094561659813847,90070.10,10.56330,AVAILABLE,1757.90,HIGH,1.030308511076410238043535828,1731369599999,cand_1267f6adc62f4d2cf0b417e8,3100.79345931160,88728.90,1.899315522814953565435414081,1.29231684957034403688344031,88896.4,2024-11-12T00:01:00Z,1731369660000,BULL,15.2288748,16.0519329,85475.5,PROTECTIVE,2024-11-12T13:36:00Z,1731418560000,0.78467355,-0.350708895882,-30.7881,815,46.80164835,-31.923482445882,eplan_0f6bf1bb2da1d315a668d3cd,0.9824653964351236359819365208,45.9810,0.6394874572831151148974435641,85484.1,94014.9,6.652783934454306258039917416,STOP,0.009,-0.6821016688802585732004458343,LONG,0.15693440368834403688344031,BTCUSDT,815,434,trade_08fdd2d152d2a627bb4b4d4f,MEDIUM,MEDIUM,False,False,False,False,False
2275.49033826373,0.02457118047194284301265224100,77133.30,90070.10,63076.9595966599,69471.2749697716,0.7216779587667014055000736487,88080.10,32.54370,0.1074033640211397264987849170,93421.10,4.84330,AVAILABLE,2538.00,HIGH,1.115363997518254921693502102,1731513599999,cand_d8566c463a220dc127cd79d5,3230.03678364648,87972.00,1.979641657793437351412879753,0.75977380208028702080287022,92729.2,2024-11-13T16:01:00Z,1731513660000,BULL,12.5427456,13.2157074,88169.4,PROTECTIVE,2024-11-13T21:19:00Z,1731532740000,0.6331451,0,-31.9186,318,45.0944907,-32.5517451,eplan_0cd709a186cade665821eaa0,1.058107082690702170409477537,47.7148,0.7650400761705464831871357625,88178.3,99555.6,5.685280127302663621341409767,STOP,0.007,-0.7218563641522621742349559344,LONG,0.12662870208028702080287022,BTCUSDT,318,12,trade_993399fc7690a39a8da71c21,MEDIUM,HIGH,False,False,False,False,False
1683.34009939886,0.01804776275899000122223961472,88736.10,92885.00,64644.4517496226,73854.6471938273,0.3583329505397961870325720851,91334.40,16.88490,0.9816386116407880727327457126,98350.00,46.25550,AVAILABLE,386.40,MEDIUM,0.2295436318174728082760908529,1732046399999,cand_b267d3c20a213dd9be0de021,3501.95340718683,90507.40,2.630016557417131280118644184,1.45791425310033245332154454,93210.5,2024-11-19T20:01:00Z,1732046460000,BULL,15.9165972,16.77817215,98250.6,PROTECTIVE,2024-11-21T11:07:00Z,1732187220000,0.86157495,-0.424023857768178,45.3609,2346,47.1207015,44.075301192231822,eplan_46d2d31b82de9526b41f9fad,0.9626533255240268441249755163,45.3609,0.6065853635476967591409902928,89843.9,98260.5,2.464683162648842997558678415,TARGET,0.009,0.9353702255946215486626403472,LONG,0.17231544533215445332154454,BTCUSDT,156,2346,trade_1eb6ea18fc80f6b5bc810fa8,HIGH,MEDIUM,True,True,False,False,True
1611.24737055408,0.01643895127792029710041422654,89422.10,97899.90,65212.2075675553,75352.2883938406,0.4616547964144534075075310443,95625.00,21.51990,0.3173912926375810115016646246,99660.00,14.79510,AVAILABLE,114.10,LOW,0.07081470051415071711745873674,1732190399999,cand_f79c51258ed6e774b72413ae,3496.22462150293,94288.00,2.900294438726983302120918932,1.59245592647592822178331214,98016.1,2024-11-21T12:01:00Z,1732190460000,BULL,16.659999,17.56384920,98465.1,TIME_EXIT,2024-11-23T12:03:00Z,1732363380000,0.88416540,-0.531457404297597,4.041,2882,46.61470035,2.625377195702403,eplan_32b31df8dac5764e058750c5,0.9312641650393018132958994769,43.4106,0.5544763906221269960389223010,94793.7,102849.8,5.261637756519429882369778075,TIME_EXIT,0.009,0.05632079957588750219221349130,LONG,0.17683312217833122178331214,BTCUSDT,220,1896,trade_21aeeb5bfdb3f0b83a159156,HIGH,MEDIUM,True,False,False,False,False
77.4749534667223,0.02237136736614631850378126146,3030.50,3429.99,2816.27271076040,2836.99697666649,0.6564280851407346037166083164,3301.00,33.20801,0.05680587935480584556047180030,3473.64,2.87375,AVAILABLE,33.14,HIGH,0.4277511443002618162872575670,1732377599999,cand_23bd544157158974efcabf19,169.651964079611,3330.05,0.1221575359797480234482654153,1.351117146821327119101626143,3459.89,2024-11-23T16:01:00Z,1732377660000,BULL,17.359607925,18.106935495,3304.28,PROTECTIVE,2024-11-24T12:42:00Z,1732452120000,0.706855765,-0.3615203654112864627,-32.52249,1241,50.58895369,-33.5908661304112864627,eplan_09de576edc5ccd584fecee46,0.9571480821033758763236441232,48.42112,0.5992253702410977853928411620,3304.95,3692.31,5.156376120594797615829708070,STOP,0.209,-0.6639960639678390324640849476,LONG,0.282741016410040656401626143,ETHUSDT,1241,10,trade_3c6e4548bc2fb302ff868ca9,LOW,HIGH,False,False,False,False,False
87.6634282459367,0.02465870664879642313653458300,3254.19,3549.91,2838.20667616971,2916.56435956359,0.1175412147950456509778771880,3531.00,5.9299,0.4737426917356229553510788681,3688.00,23.9001,AVAILABLE,5.16,LOW,0.05886148994223451319430097120,1732723199999,cand_4fea5947258721f1bec3a564,178.636066380617,3327.17,0.4386442501869949455032028349,1.48526652783333991713914827,3562.21,2024-11-27T16:01:00Z,1732723260000,BULL,16.34943825,17.05116905,3614.41,TIME_EXIT,2024-11-29T16:03:00Z,1732896180000,0.68177890,-0.530775660204861212,9.918,2882,50.44953815,8.705445439795138788,eplan_17ef39b463b684dd1910cdb0,0.9875571080921778468253430383,49.8218,0.6495724668987876552047285690,3386.89,3825.2,3.373356551495657023608271938,TIME_EXIT,0.19,0.1725574853413229668585182083,LONG,0.27271196762847870513914827,ETHUSDT,1491,422,trade_355882c19f048b970adab91e,LOW,HIGH,True,False,False,False,False
1482.84674035625,0.01523960136930357175891192594,90866.40,97250.00,67592.5824215132,81026.7977549500,0.3281011830844882573500289049,95736.50,16.0870,0.2790297933597864019895409615,98713.30,13.6810,AVAILABLE,52.20,LOW,0.03520255909080603186537022103,1732881599999,cand_15c533b4a03180cb21b31f1a,3615.25338282820,95694.40,3.715981678420354762822060527,2.0926351538072891539502883,97345.2,2024-11-29T12:01:00Z,1732881660000,BULL,18.32103,19.3166735,97157.7,TIME_EXIT,2024-12-01T12:03:00Z,1733054580000,0.9725145,-0.925617770612260322,-1.875,2882,49.0306065,-3.773132270612260322,eplan_fe7898fd77b691c3e386e5da,0.9052100956572911248813534460,44.383,0.5112383527215801419874339103,94379.6,101793.7,4.304962762683321552026385881,TIME_EXIT,0.01,-0.07695463180966893244528802637,LONG,0.1945028831950288319502883,BTCUSDT,2337,199,trade_bc561e76e6aa96290968a158,HIGH,MEDIUM,False,False,False,False,False
75.0844370653515,0.02026220492690911691367752939,3291.12,3688.00,2861.03007986925,2994.96982260441,0.3251230203414219669465395251,3629.96,16.43408,0.2346761909893848218575009381,3766.00,11.86224,AVAILABLE,17.64,MEDIUM,0.2349355031409053845137990682,1732953599999,cand_5d25963c6e3ba22c0d354c16,183.582295130545,3594.50,0.7295896515506341117389477557,1.985089638920438556242446944,3708.97,2024-11-30T08:01:00Z,1732953660000,BULL,18.4084524,19.20326200,3662.47,TIME_EXIT,2024-12-02T08:03:00Z,1733126580000,0.76662976,-0.9118083495343773808,-9.672,2882,50.54726664,-11.3504381095343773808,eplan_a7bf8129db2ae17f5aa5395a,0.9236440089334967054907006936,46.68768,0.5437369778220712114058636663,3558.81,3934.22,5.285782453886764682870554091,TIME_EXIT,0.208,-0.2245509770166748897977601900,LONG,0.306651529386061175442446944,ETHUSDT,179,2582,trade_d33466efe4902db25c318b66,LOW,HIGH,True,False,False,False,False
1415.80638496396,0.01434893336121042102041354092,93605.00,98266.00,69302.6678541228,84428.0663135635,0.1565194514965732570406049231,97970.50,7.5000,1.019150321844687334343725522,103604.00,48.8350,AVAILABLE,403.80,MEDIUM,0.2852084891609518443790325924,1733356799999,cand_b16a47dafa3e7ce8407ab1c2,3418.82249712540,98669.80,4.424154360794798245752953550,1.2100690257267852572678529,98720.5,2024-12-05T00:01:00Z,1733356860000,BULL,18.532368,19.5407585,102957.6,PROTECTIVE,2024-12-05T03:06:00Z,1733367960000,1.0083905,0,42.371,185,47.917367,41.3626095,eplan_2a93859bfe6c58b78c4189e5,0.8842514239148407298756628260,42.371,0.4764502502819071840904780933,95888.9,102967.9,3.292116810250610566247327670,TARGET,0.01,0.8632070601875933625484889435,LONG,0.2016785257267852572678529,BTCUSDT,73,185,trade_840623d4d16f7f20af67d789,HIGH,MEDIUM,True,True,True,False,True
1790.38450032368,0.01736807463683957285652200906,93605.00,99099.90,69302.6678541228,84428.0663135635,0.6418819860139912142392098320,99666.00,29.00240,0.07177859960005297168581239232,103696.70,3.24320,AVAILABLE,3984.90,HIGH,2.225723021663546557930960221,1733371199999,cand_ce5279c1b2e20987bb5fb1a8,3418.82249712540,98669.80,4.424154360794798245752953550,1.94873813410315309247932328,103291.3,2024-12-05T04:01:00Z,1733371260000,BULL,15.645816,16.4935872,99700.6,PROTECTIVE,2024-12-05T19:44:00Z,1733427840000,0.8119676,-0.9743772997352207488,-28.7256,943,45.1833836,-30.5119448997352207488,eplan_6d4140a91b98fb8c4bdc905c,0.9490568563793881076228208814,42.8816,0.5840202901493194059950835555,99710.6,108662.4,3.069117275650335511850945650,STOP,0.008,-0.6752912789766196427307847746,LONG,0.16239323436793234367932328,BTCUSDT,943,4,trade_5620439b4b3a5022ef58f6a6,HIGH,MEDIUM,False,False,False,False,False
